SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1,Bitcoin,BTC,2013-04-29 23:59:59,147.48800659179688,0.001101870138270767,134.44400024414062,144.5399932861328,0.0,1603768864.5
2,Bitcoin,BTC,2013-04-30 23:59:59,146.92999267578125,0.0011026747775548767,144.0,139.0,0.0,1542813125.0
3,Bitcoin,BTC,2013-05-01 23:59:59,139.88999938964844,0.0006789775615017675,139.0,116.98999786376952,0.0,1298954593.75
4,Bitcoin,BTC,2013-05-02 23:59:59,125.5999984741211,0.0004305506458298638,116.37999725341795,105.20999908447266,0.0,1168517495.25
5,Bitcoin,BTC,2013-05-03 23:59:59,108.12799835205078,0.00021843010066350112,106.25,97.75,0.0,1085995168.75
6,Bitcoin,BTC,2013-05-04 23:59:59,115.0,0.0004340602923380789,98.0999984741211,112.5,0.0,1250316562.5
7,Bitcoin,BTC,2013-05-05 23:59:59,118.8000030517578,0.0006696925348893283,112.9000015258789,115.91000366210938,0.0,1288693175.5
8,Bitcoin,BTC,2013-05-06 23:59:59,124.66300201416016,0.0006615983842390288,115.9800033569336,112.3000030517578,0.0,1249023060.0
9,Bitcoin,BTC,2013-05-07 23:59:59,113.44400024414062,0.0005177376215153337,112.25,111.5,0.0,1240593600.0
10,Bitcoin,BTC,2013-05-08 23:59:59,115.77999877929688,0.0007092301079152357,109.5999984741211,113.56600189208984,0.0,1264049202.15
11,Bitcoin,BTC,2013-05-09 23:59:59,113.45999908447266,0.0007037589536495873,113.1999969482422,112.66999816894533,0.0,1254535382.0
12,Bitcoin,BTC,2013-05-10 23:59:59,122.0,0.0007406252813987693,112.79900360107422,117.1999969482422,0.0,1305479080.0
13,Bitcoin,BTC,2013-05-11 23:59:59,118.6790008544922,0.0007641032168362761,117.6999969482422,115.24299621582033,0.0,1284207489.42
14,Bitcoin,BTC,2013-05-12 23:59:59,117.4489974975586,0.0007709421596683367,115.63999938964844,115.0,0.0,1281982625.0
15,Bitcoin,BTC,2013-05-13 23:59:59,118.6989974975586,0.0007880799696999858,114.81999969482422,117.9800033569336,0.0,1315710010.5
16,Bitcoin,BTC,2013-05-14 23:59:59,119.8000030517578,0.000719689804755072,117.9800033569336,111.5,0.0,1243874487.5
17,Bitcoin,BTC,2013-05-15 23:59:59,115.80999755859376,0.0006110701310190322,111.4000015258789,114.22000122070312,0.0,1274623812.5
18,Bitcoin,BTC,2013-05-16 23:59:59,118.76000213623048,0.0007510687725038631,114.22000122070312,118.76000213623048,0.0,1325726787.0
19,Bitcoin,BTC,2013-05-17 23:59:59,125.3000030517578,0.0008214060810322339,118.20999908447266,123.01499938964844,0.0,1373723881.88
20,Bitcoin,BTC,2013-05-18 23:59:59,125.25,0.000913596086236585,123.5,123.4980010986328,0.0,1379574545.85
21,Bitcoin,BTC,2013-05-19 23:59:59,124.5,0.0008696814915815847,123.21099853515624,121.98999786376952,0.0,1363204702.75
22,Bitcoin,BTC,2013-05-20 23:59:59,123.62100219726562,0.0008785159496598953,122.5,122.0,0.0,1363709900.0
23,Bitcoin,BTC,2013-05-21 23:59:59,123.0,0.0008960559565628812,122.0199966430664,122.87999725341795,0.0,1374013440.0
24,Bitcoin,BTC,2013-05-22 23:59:59,124.0009994506836,0.0009087684960733631,122.88999938964844,123.88899993896484,0.0,1385778992.85
25,Bitcoin,BTC,2013-05-23 23:59:59,126.93399810791016,0.000926469455387315,123.8000030517578,126.6999969482422,0.0,1417769832.5
26,Bitcoin,BTC,2013-05-24 23:59:59,133.85000610351562,0.0009686139418338482,126.3000030517578,133.1999969482422,0.0,1491070770.0
27,Bitcoin,BTC,2013-05-25 23:59:59,133.218994140625,0.0010198018421202963,133.10000610351562,131.97999572753906,0.0,1477958233.0
28,Bitcoin,BTC,2013-05-26 23:59:59,136.0,0.0010473994717624996,131.98599243164062,133.47999572753906,0.0,1495293015.0
29,Bitcoin,BTC,2013-05-27 23:59:59,135.46499633789062,0.0009522163164594922,133.5,129.7449951171875,0.0,1454029509.62
30,Bitcoin,BTC,2013-05-28 23:59:59,130.5800018310547,0.0009666989641784406,129.77000427246094,129.0,0.0,1446189975.0
31,Bitcoin,BTC,2013-05-29 23:59:59,132.58999633789062,0.0009998803288344658,129.0,132.3000030517578,0.0,1483734577.5
32,Bitcoin,BTC,2013-05-30 23:59:59,132.25,0.0009892275136556149,132.25,128.7989959716797,0.0,1445053940.55
33,Bitcoin,BTC,2013-05-31 23:59:59,129.89999389648438,0.0009795724560998883,128.7989959716797,129.0,0.0,1447870200.0
34,Bitcoin,BTC,2013-06-01 23:59:59,129.77999877929688,0.000992429742286593,128.81500244140625,129.3000030517578,0.0,1451916165.0
35,Bitcoin,BTC,2013-06-02 23:59:59,129.39999389648438,0.0007969305107423203,129.3000030517578,122.29199981689452,0.0,1373837499.9
36,Bitcoin,BTC,2013-06-03 23:59:59,122.5,0.0008122176749746613,122.5,122.22200012207033,0.0,1373708057.9
37,Bitcoin,BTC,2013-06-04 23:59:59,123.83999633789062,0.0008621022413215138,120.73699951171876,121.41999816894533,0.0,1365337545.0
38,Bitcoin,BTC,2013-06-05 23:59:59,123.46900177001952,0.0008749596502789364,121.4000015258789,121.6500015258789,0.0,1368486468.75
39,Bitcoin,BTC,2013-06-06 23:59:59,123.0999984741211,0.0008323324293702241,121.9000015258789,118.0,0.0,1327960200.0
40,Bitcoin,BTC,2013-06-07 23:59:59,119.0,0.0006580581678220952,118.97000122070312,111.5,0.0,1255258637.5
41,Bitcoin,BTC,2013-06-08 23:59:59,111.41500091552734,0.0006722190334898304,111.0,108.3000030517578,0.0,1219717920.0
42,Bitcoin,BTC,2013-06-09 23:59:59,108.98999786376952,0.0003696930782722777,107.89199829101562,100.0,0.0,1126642500.0
43,Bitcoin,BTC,2013-06-10 23:59:59,110.10099792480467,0.00047432196705725436,100.43699645996094,106.3499984741211,0.0,1198638945.0
44,Bitcoin,BTC,2013-06-11 23:59:59,109.5999984741211,0.0006191160327772575,106.3499984741211,108.9000015258789,0.0,1227874725.0
45,Bitcoin,BTC,2013-06-12 23:59:59,111.78700256347656,0.0006631110422523816,109.0,108.1500015258789,0.0,1219969852.5
46,Bitcoin,BTC,2013-06-13 23:59:59,110.3000030517578,0.00056327745493186,108.7760009765625,104.0,0.0,1173637400.0
47,Bitcoin,BTC,2013-06-14 23:59:59,104.6999969482422,0.0005225652116785556,103.9489974975586,99.97889709472656,0.0,1128709292.08
48,Bitcoin,BTC,2013-06-15 23:59:59,103.6999969482422,0.0005225652116785556,100.0,99.98809814453124,0.0,1129245603.78
49,Bitcoin,BTC,2013-06-16 23:59:59,101.5999984741211,0.0005377977429414991,99.8000030517578,99.51000213623048,0.0,1124306271.75
50,Bitcoin,BTC,2013-06-17 23:59:59,102.20999908447266,0.000538657015195006,99.9000015258789,101.6999969482422,0.0,1149418485.0
51,Bitcoin,BTC,2013-06-18 23:59:59,111.11100006103516,0.0005713716055821595,101.9499969482422,107.4000015258789,0.0,1214216070.0
52,Bitcoin,BTC,2013-06-19 23:59:59,110.2249984741211,0.0006473571037511692,107.0500030517578,108.25,0.0,1224193837.5
53,Bitcoin,BTC,2013-06-20 23:59:59,114.3000030517578,0.0006754373450848336,108.2509994506836,110.1500015258789,0.0,1246104920.0
54,Bitcoin,BTC,2013-06-21 23:59:59,114.98999786376952,0.0006784142894487475,111.29000091552734,109.5,0.0,1239214237.5
55,Bitcoin,BTC,2013-06-22 23:59:59,109.95600128173828,0.0006756626293518981,109.5,108.3000030517578,0.0,1226110327.5
56,Bitcoin,BTC,2013-06-23 23:59:59,108.8000030517578,0.0006550651404941563,108.1999969482422,107.5999984741211,0.0,1218626490.0
57,Bitcoin,BTC,2013-06-24 23:59:59,108.33399963378906,0.0005705188401766933,107.9000015258789,102.73699951171876,0.0,1163935725.67
58,Bitcoin,BTC,2013-06-25 23:59:59,106.47000122070312,0.0005710015746388723,102.08999633789062,103.9499969482422,0.0,1178086140.0
59,Bitcoin,BTC,2013-06-26 23:59:59,105.48899841308594,0.000599677131182888,103.3290023803711,104.0,0.0,1179105200.0
60,Bitcoin,BTC,2013-06-27 23:59:59,104.0,0.000572449778025408,104.0,101.43699645996094,0.0,1150468022.9
61,Bitcoin,BTC,2013-06-28 23:59:59,101.73699951171876,0.00043137296409732906,101.73699951171876,94.64920043945312,0.0,1073887456.97
62,Bitcoin,BTC,2013-06-29 23:59:59,99.98999786376952,0.00044210619409630397,94.66000366210938,94.99400329589844,0.0,1078198523.95
63,Bitcoin,BTC,2013-06-30 23:59:59,98.12229919433594,0.0004617751680157302,94.9990005493164,96.61399841308594,0.0,1096957771.35
64,Bitcoin,BTC,2013-07-01 23:59:59,97.66490173339844,0.00033424610279096114,97.51000213623048,88.05000305175781,0.0,1000065296.25
65,Bitcoin,BTC,2013-07-02 23:59:59,92.3000030517578,0.00035376222716679284,88.05000305175781,90.13400268554688,0.0,1024082227.85
66,Bitcoin,BTC,2013-07-03 23:59:59,90.981201171875,0.0001843026648565224,90.40499877929688,77.52999877929688,0.0,881233115.5
67,Bitcoin,BTC,2013-07-04 23:59:59,83.1050033569336,0.00010417832025084745,78.88999938964844,80.52580261230469,0.0,915618608.9
68,Bitcoin,BTC,2013-07-05 23:59:59,80.0,0.0,79.98999786376953,68.43099975585938,0.0,778411178.875
69,Bitcoin,BTC,2013-07-06 23:59:59,75.0,2.082277312480613e-05,68.50499725341797,70.27729797363281,0.0,799741618.54
70,Bitcoin,BTC,2013-07-07 23:59:59,74.56109619140625,1.7604461529803148e-05,68.7490005493164,74.56109619140625,0.0,848838978.923
71,Bitcoin,BTC,2013-07-08 23:59:59,80.0,0.00011383337780657404,76.5,76.51599884033203,0.0,871457940.1
72,Bitcoin,BTC,2013-07-09 23:59:59,78.30000305175781,0.00011254600406028579,76.0,76.69400024414062,0.0,873841849.25
73,Bitcoin,BTC,2013-07-10 23:59:59,87.0,0.00017176384591165161,76.72000122070312,86.76000213623047,0.0,988957719.0
74,Bitcoin,BTC,2013-07-11 23:59:59,90.27999877929688,0.00031465754369165906,88.0,88.9800033569336,0.0,1014650062.5
75,Bitcoin,BTC,2013-07-12 23:59:59,104.0,0.00036431842179077763,88.97899627685547,93.59490203857422,0.0,1067634684.43
76,Bitcoin,BTC,2013-07-13 23:59:59,98.25,0.0003626481261758386,93.98989868164062,98.13390350341795,0.0,1119796119.51
77,Bitcoin,BTC,2013-07-14 23:59:59,98.6999969482422,0.00043985335142565835,98.6999969482422,94.69129943847656,0.0,1080917760.48
78,Bitcoin,BTC,2013-07-15 23:59:59,101.9000015258789,0.000443876302304771,93.6050033569336,98.40019989013672,0.0,1123658943.86
79,Bitcoin,BTC,2013-07-16 23:59:59,99.86229705810548,0.0004926602291670274,98.89029693603516,97.45079803466795,0.0,1113217032.45
80,Bitcoin,BTC,2013-07-17 23:59:59,99.97000122070312,0.0004932781341894447,96.70999908447266,98.5,0.0,1125658000.0
81,Bitcoin,BTC,2013-07-18 23:59:59,98.8000030517578,0.0003326818810761548,98.5,90.58000183105467,0.0,1035512824.5
82,Bitcoin,BTC,2013-07-19 23:59:59,95.20010375976562,0.0003584288649190494,90.06890106201172,92.16999816894533,0.0,1054083771.0
83,Bitcoin,BTC,2013-07-20 23:59:59,93.0999984741211,0.0003821015147149017,92.0,89.39009857177734,0.0,1022707664.6
84,Bitcoin,BTC,2013-07-21 23:59:59,91.9499969482422,0.0003616471765140524,89.82140350341797,90.7573013305664,0.0,1038798980.07
85,Bitcoin,BTC,2013-07-22 23:59:59,91.9980010986328,0.00039504412655044026,91.9980010986328,91.61000061035156,0.0,1048939080.5
86,Bitcoin,BTC,2013-07-23 23:59:59,96.81929779052734,0.00041957764461912996,91.5999984741211,95.55850219726562,0.0,1094484057.67
87,Bitcoin,BTC,2013-07-24 23:59:59,95.98999786376952,0.00044210619409630397,95.55850219726562,94.51000213623048,0.0,1082848325.0
88,Bitcoin,BTC,2013-07-25 23:59:59,97.33000183105467,0.0004560368646682653,94.50499725341795,96.9000015258789,0.0,1110587857.5
89,Bitcoin,BTC,2013-07-26 23:59:59,97.46910095214844,0.000490381604645655,96.9499969482422,96.02020263671876,0.0,1100902799.57
90,Bitcoin,BTC,2013-07-27 23:59:59,96.99500274658205,0.00044210619409630397,96.02010345458984,94.11599731445312,0.0,1079491696.8
91,Bitcoin,BTC,2013-07-28 23:59:59,100.5770034790039,0.00045819799761275437,94.4000015258789,99.75599670410156,0.0,1144602837.9
92,Bitcoin,BTC,2013-07-29 23:59:59,102.5,0.0005298870117435126,98.5999984741211,101.1999969482422,0.0,1161619140.0
93,Bitcoin,BTC,2013-07-30 23:59:59,107.98999786376952,0.0005623119860075027,101.48899841308594,107.98999786376952,0.0,1240092366.0
94,Bitcoin,BTC,2013-07-31 23:59:59,111.34400177001952,0.0006171849721578247,107.9499969482422,106.08999633789062,0.0,1218777833.5
95,Bitcoin,BTC,2013-08-01 23:59:59,108.0,0.0006032012646357975,106.21299743652344,104.0,0.0,1195225200.0
96,Bitcoin,BTC,2013-08-02 23:59:59,108.0,0.0005742359691978994,104.8560028076172,104.5009994506836,0.0,1201487184.88
97,Bitcoin,BTC,2013-08-03 23:59:59,105.77999877929688,0.0005869645916724065,104.5009994506836,104.00499725341795,0.0,1196226508.12
98,Bitcoin,BTC,2013-08-04 23:59:59,105.9499969482422,0.0006114402847330375,104.9499969482422,105.1439971923828,0.0,1209797378.4
99,Bitcoin,BTC,2013-08-05 23:59:59,107.7699966430664,0.0006352078362937077,105.12000274658205,106.22000122070312,0.0,1222677176.0
100,Bitcoin,BTC,2013-08-06 23:59:59,107.38200378417967,0.0006441709580842158,106.72000122070312,106.75,0.0,1229098150.0
101,Bitcoin,BTC,2013-08-07 23:59:59,106.75,0.0006633684924474959,106.75,106.75,0.0,1229098150.0
102,Bitcoin,BTC,2013-08-08 23:59:59,106.75,0.0005750245255179847,106.75,103.0,0.0,1187105900.0
103,Bitcoin,BTC,2013-08-09 23:59:59,105.75,0.0005858864192291582,103.06999969482422,102.8000030517578,0.0,1185307130.0
104,Bitcoin,BTC,2013-08-10 23:59:59,103.9000015258789,0.0005935301241160461,102.8000030517578,103.0,0.0,1188153925.0
105,Bitcoin,BTC,2013-08-11 23:59:59,105.19000244140624,0.0005990816932018182,103.0,105.0,0.0,1211789250.0
106,Bitcoin,BTC,2013-08-12 23:59:59,108.0,0.0006110701310190322,105.0,106.63600158691406,0.0,1231248580.9
107,Bitcoin,BTC,2013-08-13 23:59:59,109.3499984741211,0.0006295757296170938,106.98999786376952,109.0,0.0,1259042650.0
108,Bitcoin,BTC,2013-08-14 23:59:59,114.99500274658205,0.0006834993298070835,109.55500030517578,112.56199645996094,0.0,1300656724.05
109,Bitcoin,BTC,2013-08-15 23:59:59,113.24500274658205,0.0006995750503595091,112.56199645996094,109.98999786376952,0.0,1271404657.25
110,Bitcoin,BTC,2013-08-16 23:59:59,112.3000030517578,0.0006918026817604227,109.99500274658205,108.99400329589844,0.0,1260352119.0
111,Bitcoin,BTC,2013-08-17 23:59:59,113.75,0.0006871038780801165,108.99400329589844,113.5,0.0,1312996375.0
112,Bitcoin,BTC,2013-08-18 23:59:59,114.68800354003906,0.0007478504609088599,112.75,113.5,0.0,1313544012.5
113,Bitcoin,BTC,2013-08-19 23:59:59,123.06199645996094,0.0007441654978157029,113.37999725341795,119.0,0.0,1377725475.0
114,Bitcoin,BTC,2013-08-20 23:59:59,123.01100158691406,0.0008364841667322528,119.0,121.20500183105467,0.0,1403829641.38
115,Bitcoin,BTC,2013-08-21 23:59:59,124.91400146484376,0.0008714676827540765,121.20999908447266,123.3000030517578,0.0,1428698677.5
116,Bitcoin,BTC,2013-08-22 23:59:59,123.5,0.0008862399465961893,123.3000030517578,121.1500015258789,0.0,1404437432.5
117,Bitcoin,BTC,2013-08-23 23:59:59,122.0,0.0008515460466975288,122.0,118.5009994506836,0.0,1374309422.45
118,Bitcoin,BTC,2013-08-24 23:59:59,121.38999938964844,0.0008447230640587751,118.51000213623048,120.04499816894533,0.0,1392768092.25
119,Bitcoin,BTC,2013-08-25 23:59:59,122.98699951171876,0.0008632286626568367,119.60299682617188,122.11100006103516,0.0,1417198896.58
120,Bitcoin,BTC,2013-08-26 23:59:59,122.75499725341795,0.0008754584677051398,122.11100006103516,120.05599975585938,0.0,1393847158.6
121,Bitcoin,BTC,2013-08-27 23:59:59,127.23999786376952,0.0008777113103757854,120.06999969482422,126.5,0.0,1469193137.5
122,Bitcoin,BTC,2013-08-28 23:59:59,127.31999969482422,0.0009187454584510212,126.4800033569336,122.62000274658205,0.0,1424675797.5
123,Bitcoin,BTC,2013-08-29 23:59:59,123.6999969482422,0.0009121477600793316,122.62000274658205,122.38999938964844,0.0,1422584866.25
124,Bitcoin,BTC,2013-08-30 23:59:59,135.75,0.0008925157401459471,122.3499984741211,133.49000549316406,0.0,1552288465.0
125,Bitcoin,BTC,2013-08-31 23:59:59,140.88999938964844,0.0010812726494130252,133.08999633789062,135.35000610351562,0.0,1574672051.25
