SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1,Bitcoin,BTC,2013-04-29 23:59:59,-0.5794952413480062,-0.5845112594031464,-0.5817482855997815,-0.5813211165587128,-0.577488739884831,-0.5655165634782934
2,Bitcoin,BTC,2013-04-30 23:59:59,-0.5795431770392299,-0.5845066581275061,-0.580901584626697,-0.5818115440703792,-0.577488739884831,-0.565805578472929
3,Bitcoin,BTC,2013-05-01 23:59:59,-0.5801479414271695,-0.5869295421670976,-0.5813446052392527,-0.5837599779442004,-0.577488739884831,-0.566961807118159
4,Bitcoin,BTC,2013-05-02 23:59:59,-0.5813755112991973,-0.5883501547795508,-0.5833488307338129,-0.5848028014983778,-0.577488739884831,-0.5675802604029931
5,Bitcoin,BTC,2013-05-03 23:59:59,-0.582876427994774,-0.5895631518535949,-0.5842463902514922,-0.585463197386797,-0.577488739884831,-0.5679715310191213
6,Bitcoin,BTC,2013-05-04 23:59:59,-0.5822860947797227,-0.5883300851019906,-0.5849685139851571,-0.5841574546857748,-0.577488739884831,-0.5671924190417631
7,Bitcoin,BTC,2013-05-05 23:59:59,-0.5819596588832153,-0.5869826379674336,-0.583657172701594,-0.5838555843540963,-0.577488739884831,-0.567010460514292
8,Bitcoin,BTC,2013-05-06 23:59:59,-0.5814560031501947,-0.5870289238236573,-0.5833842718420208,-0.5841751594013948,-0.577488739884831,-0.5671985520428745
9,Bitcoin,BTC,2013-05-07 23:59:59,-0.5824197615606045,-0.587851581921753,-0.5837147655164254,-0.5842459796146576,-0.577488739884831,-0.5672385194086496
10,Bitcoin,BTC,2013-05-08 23:59:59,-0.5822190896754303,-0.5867565450146853,-0.583949566576279,-0.5840630869440886,-0.577488739884831,-0.5671273072277268
11,Bitcoin,BTC,2013-05-09 23:59:59,-0.5824183871943959,-0.5867878314424599,-0.5836305918704382,-0.5841424056099587,-0.577488739884831,-0.5671724159689572
12,Bitcoin,BTC,2013-05-10 23:59:59,-0.5816847659796065,-0.5865770138262059,-0.5836661215340968,-0.583741387790182,-0.577488739884831,-0.5669308719777767
13,Bitcoin,BTC,2013-05-11 23:59:59,-0.5819700534698001,-0.5864427568311187,-0.5832318733191381,-0.5839146311408434,-0.577488739884831,-0.5670317289058986
14,Bitcoin,BTC,2013-05-12 23:59:59,-0.5820757158187664,-0.5864036487964003,-0.5834143975951923,-0.5839361423635677,-0.577488739884831,-0.5670422778580347
15,Bitcoin,BTC,2013-05-13 23:59:59,-0.5819683356758885,-0.5863056473821214,-0.5834870529486117,-0.5836723377783245,-0.577488739884831,-0.566882363135987
16,Bitcoin,BTC,2013-05-14 23:59:59,-0.581873754768913,-0.5866967319416415,-0.5832070635969985,-0.5842459796146576,-0.577488739884831,-0.5672229634381866
17,Bitcoin,BTC,2013-05-15 23:59:59,-0.5822165126568647,-0.587317866242056,-0.5837900788853607,-0.5840051917000336,-0.577488739884831,-0.5670771688653896
18,Bitcoin,BTC,2013-05-16 23:59:59,-0.581963095126435,-0.5865172934245665,-0.5835402152869191,-0.5836032884418585,-0.577488739884831,-0.5668348696820456
19,Bitcoin,BTC,2013-05-17 23:59:59,-0.5814012821402502,-0.5861150742553949,-0.5831866850273786,-0.5832266151126029,-0.577488739884831,-0.5666072966883774
20,Bitcoin,BTC,2013-05-18 23:59:59,-0.5814055776081238,-0.585587891909709,-0.5827179691381752,-0.5831838574206648,-0.577488739884831,-0.5665795564028886
21,Bitcoin,BTC,2013-05-19 23:59:59,-0.5814700056938507,-0.5858390145663218,-0.5827435758593721,-0.5833173532997862,-0.577488739884831,-0.5666571722296269
22,Bitcoin,BTC,2013-05-20 23:59:59,-0.5815455152215682,-0.585788495311851,-0.5828065732606863,-0.5833164678613877,-0.577488739884831,-0.5666547768919328
23,Bitcoin,BTC,2013-05-21 23:59:59,-0.5815988618653041,-0.585688193961808,-0.5828491035369299,-0.5832385661671118,-0.577488739884831,-0.5666059237801133
24,Bitcoin,BTC,2013-05-22 23:59:59,-0.5815128718940761,-0.5856154981594387,-0.5827720177069867,-0.5831492442761311,-0.577488739884831,-0.5665501386937257
25,Bitcoin,BTC,2013-05-23 23:59:59,-0.581260915242177,-0.5855142764138564,-0.5826913876310236,-0.5829004009657949,-0.577488739884831,-0.5663984576145414
26,Bitcoin,BTC,2013-05-24 23:59:59,-0.5806668017008068,-0.5852732760020074,-0.5824698773247458,-0.5823249889280563,-0.577488739884831,-0.5660509092092211
27,Bitcoin,BTC,2013-05-25 23:59:59,-0.580721008224593,-0.5849805614362156,-0.5818673690212717,-0.5824329894493561,-0.577488739884831,-0.566113080874134
28,Bitcoin,BTC,2013-05-26 23:59:59,-0.5804821083793739,-0.5848227462468368,-0.5819660752251337,-0.5823002020560318,-0.577488739884831,-0.5660308898947802
29,Bitcoin,BTC,2013-05-27 23:59:59,-0.5805280673951159,-0.5853670447200954,-0.5818319279130639,-0.5826308427194405,-0.577488739884831,-0.5662265363077985
30,Bitcoin,BTC,2013-05-28 23:59:59,-0.5809477085215974,-0.5852842266729622,-0.5821624209114727,-0.5826967933592077,-0.577488739884831,-0.5662637066066863
31,Bitcoin,BTC,2013-05-29 23:59:59,-0.5807750417237351,-0.5850944812703707,-0.582230646464364,-0.5824046608237377,-0.577488739884831,-0.5660856929663115
32,Bitcoin,BTC,2013-05-30 23:59:59,-0.5808042488080076,-0.5851553986776502,-0.5819426830662028,-0.5827145872265199,-0.577488739884831,-0.5662690929902027
33,Bitcoin,BTC,2013-05-31 23:59:59,-0.5810061240009351,-0.5852106104750536,-0.5822484562499145,-0.5826967933592077,-0.577488739884831,-0.5662557400029942
34,Bitcoin,BTC,2013-06-01 23:59:59,-0.5810164320751977,-0.5851370869485495,-0.5822470380107099,-0.5826702356103862,-0.577488739884831,-0.5662365565009587
35,Bitcoin,BTC,2013-06-02 23:59:59,-0.5810490760580863,-0.5862550361583022,-0.5822040649572123,-0.5832906185983633,-0.577488739884831,-0.56660675798092
36,Bitcoin,BTC,2013-06-03 23:59:59,-0.5816418139224553,-0.5861676175375848,-0.5828065732606863,-0.5832968153163695,-0.577488739884831,-0.5666073717160538
37,Bitcoin,BTC,2013-06-04 23:59:59,-0.5815267027238804,-0.5858823559992872,-0.5829627823719372,-0.5833678124822337,-0.577488739884831,-0.5666470595905794
38,Bitcoin,BTC,2013-06-05 23:59:59,-0.5815585726836444,-0.585808831770727,-0.5829040376602495,-0.5833474514514183,-0.577488739884831,-0.5666321293118528
39,Bitcoin,BTC,2013-06-06 23:59:59,-0.5815902715849531,-0.5860525926671377,-0.5828597355989938,-0.5836705675769192,-0.577488739884831,-0.566824280197749
40,Bitcoin,BTC,2013-06-07 23:59:59,-0.5819424783225134,-0.587049168313185,-0.5831193457049914,-0.5842459796146576,-0.577488739884831,-0.5671689867318391
41,Bitcoin,BTC,2013-06-08 23:59:59,-0.582594060950849,-0.5869681903550743,-0.5838255206695644,-0.5845292591169262,-0.577488739884831,-0.5673374991699108
42,Bitcoin,BTC,2013-06-09 23:59:59,-0.5828023786901907,-0.5886981646874213,-0.584100902433752,-0.5852640162968106,-0.577488739884831,-0.5677788061285772
43,Bitcoin,BTC,2013-06-10 23:59:59,-0.5827069392139577,-0.5880998514223997,-0.5847614463293115,-0.5847018831334827,-0.577488739884831,-0.5674374428322554
44,Bitcoin,BTC,2013-06-11 23:59:59,-0.5827499771280346,-0.5872718562938771,-0.5842375299744402,-0.5844761442946748,-0.577488739884831,-0.5672988245680988
45,Bitcoin,BTC,2013-06-12 23:59:59,-0.582562104478763,-0.5870202737905227,-0.5840027289145866,-0.5845425379913369,-0.577488739884831,-0.5673363046594229
46,Bitcoin,BTC,2013-06-13 23:59:59,-0.5826898438547852,-0.5875911654465673,-0.5840225761515017,-0.5849099165812791,-0.577488739884831,-0.567555984932693
47,Bitcoin,BTC,2013-06-14 23:59:59,-0.5831709074191953,-0.5878239756720233,-0.584450268559117,-0.585265884429999,-0.577488739884831,-0.5677690066592113
48,Bitcoin,BTC,2013-06-15 23:59:59,-0.5832568115334976,-0.5878239756720233,-0.5848001660171868,-0.5852650699077194,-0.577488739884831,-0.5677664637957439
49,Bitcoin,BTC,2013-06-16 23:59:59,-0.5834372100424532,-0.5877368694662678,-0.5848178865712906,-0.5853073933228534,-0.577488739884831,-0.5677898831001748
50,Bitcoin,BTC,2013-06-17 23:59:59,-0.5833848084802971,-0.5877319557756656,-0.5848090262942387,-0.5851135241878663,-0.577488739884831,-0.5676708162782926
51,Bitcoin,BTC,2013-06-18 23:59:59,-0.5826201758750014,-0.5875448795903435,-0.5846273882486884,-0.5846089316879991,-0.577488739884831,-0.5673635855919816
52,Bitcoin,BTC,2013-06-19 23:59:59,-0.5826962870565956,-0.5871103616285096,-0.584175506683085,-0.5845336856335269,-0.577488739884831,-0.5673162770949616
53,Bitcoin,BTC,2013-06-20 23:59:59,-0.5823462273975758,-0.5869497866566252,-0.5840690934510191,-0.5843654881335713,-0.577488739884831,-0.5672123880856059
54,Bitcoin,BTC,2013-06-21 23:59:59,-0.5822869540043768,-0.586932763200457,-0.5837998253929166,-0.5844230294724234,-0.577488739884831,-0.5672450595055921
55,Bitcoin,BTC,2013-06-22 23:59:59,-0.5827193950221571,-0.5869484983836927,-0.583958426853331,-0.5845292591169262,-0.577488739884831,-0.5673071902665249
56,Bitcoin,BTC,2013-06-23 23:59:59,-0.5828187000262386,-0.5870662837387015,-0.5840736124829938,-0.5845912269723791,-0.577488739884831,-0.5673426740662895
57,Bitcoin,BTC,2013-06-24 23:59:59,-0.5828587316371211,-0.5875497560719727,-0.5841001933141496,-0.5850217236096832,-0.577488739884831,-0.5676019843640417
58,Bitcoin,BTC,2013-06-25 23:59:59,-0.5830188567698582,-0.5875469955874109,-0.5846149837256165,-0.5849143430978799,-0.577488739884831,-0.5675348917168976
59,Bitcoin,BTC,2013-06-26 23:59:59,-0.5831031289471746,-0.5873830163455266,-0.5845052026824366,-0.5849099165812791,-0.577488739884831,-0.5675300599549857
60,Bitcoin,BTC,2013-06-27 23:59:59,-0.5832310400370484,-0.5875387141337256,-0.5844457495271422,-0.5851368062873875,-0.577488739884831,-0.5676658400087399
61,Bitcoin,BTC,2013-06-28 23:59:59,-0.5834254410896599,-0.588345452407833,-0.5846462606996486,-0.5857376954473743,-0.577488739884831,-0.5680289384147801
62,Bitcoin,BTC,2013-06-29 23:59:59,-0.5835755157189116,-0.5882840751538118,-0.5852733117069182,-0.5857071717990289,-0.577488739884831,-0.5680084979606027
63,Bitcoin,BTC,2013-06-30 23:59:59,-0.583735958718893,-0.5881715994490421,-0.5852432751851933,-0.5855637618464893,-0.577488739884831,-0.5679195530338221
64,Bitcoin,BTC,2013-07-01 23:59:59,-0.583775251042659,-0.5889008658331724,-0.5850207900929607,-0.586321888926804,-0.577488739884831,-0.5683789581431845
65,Bitcoin,BTC,2013-07-02 23:59:59,-0.5842361179122271,-0.5887892641882397,-0.5858589850107965,-0.5861374030074309,-0.577488739884831,-0.5682650844798597
66,Bitcoin,BTC,2013-07-03 23:59:59,-0.5843494084196587,-0.5897583073004471,-0.5856503226808404,-0.587253171556871,-0.577488739884831,-0.5689423879754484
67,Bitcoin,BTC,2013-07-04 23:59:59,-0.5850260062170212,-0.5902164929773233,-0.5866705990974764,-0.586987968235607,-0.577488739884831,-0.5687793529065269
68,Bitcoin,BTC,2013-07-05 23:59:59,-0.5852927387803043,-0.5908122296964797,-0.5865731346979133,-0.5880586597983259,-0.577488739884831,-0.5694299069803175
69,Bitcoin,BTC,2013-07-06 23:59:59,-0.5857222593518159,-0.5906931560685382,-0.5875907530990333,-0.587895216379901,-0.577488739884831,-0.5693287710256737
70,Bitcoin,BTC,2013-07-07 23:59:59,-0.5857599629947571,-0.5907115597669874,-0.5875691334011104,-0.5875159934473241,-0.577488739884831,-0.5690959812430525
