SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1,Bitcoin,BTC,2013-04-29 23:59:59,0.0011256143889611964,0.001101870138270767,0.001039141806607264,0.001199794454469739,0.0,0.0006961603301175253
2,Bitcoin,BTC,2013-04-30 23:59:59,0.001117001539607518,0.0011026747775548767,0.0011897361195306695,0.0011124611064093966,0.0,0.0006447462965755173
3,Bitcoin,BTC,2013-05-01 23:59:59,0.0010083404473227302,0.0006789775615017675,0.0011109404326476373,0.0007654918813412384,0.0,0.000439060157615751
4,Bitcoin,BTC,2013-05-02 23:59:59,0.000787776727284755,0.0004305506458298638,0.0007544687019050351,0.0005797900798394375,0.0,0.000329041028778815
5,Bitcoin,BTC,2013-05-03 23:59:59,0.0005180993937276654,0.00021843010066350112,0.0005948286835637752,0.00046218945057425825,0.0,0.0002594363336764689
6,Bitcoin,BTC,2013-05-04 23:59:59,0.0006241675638095734,0.0004340602923380789,0.0004663916898978971,0.0006947108305395502,0.0,0.00039803568000926193
7,Bitcoin,BTC,2013-05-05 23:59:59,0.0006828199609791666,0.0006696925348893283,0.0006996269711647435,0.0007484666784853379,0.0,0.00043040501034952725
8,Bitcoin,BTC,2013-05-06 23:59:59,0.0007733143471846365,0.0006615983842390288,0.0007481651431405338,0.0006915580463772366,0.0,0.0003969446559077222
9,Bitcoin,BTC,2013-05-07 23:59:59,0.0006001509737086162,0.0005177376215153337,0.000689383507823414,0.0006789466691859709,0.0,0.00038983470132861295
10,Bitcoin,BTC,2013-05-08 23:59:59,0.0006362067115607722,0.0007092301079152357,0.0006476217697288715,0.0007115154563696749,0.0,0.00040961868107490247
11,Bitcoin,BTC,2013-05-09 23:59:59,0.0006003979130727762,0.0007037589536495873,0.0007043546402381198,0.0006973907091046172,0.0,0.0004015941066489825
12,Bitcoin,BTC,2013-05-10 23:59:59,0.0007322113665631613,0.0007406252813987693,0.0006980353309929944,0.0007688023407929697,0.0,0.00044456333348817027
13,Bitcoin,BTC,2013-05-11 23:59:59,0.0006809523127600072,0.0007641032168362761,0.0007752707584328489,0.0007379518654779987,0.0,0.0004266214910867343
14,Bitcoin,BTC,2013-05-12 23:59:59,0.0006619674213196093,0.0007709421596683367,0.0007428069739114959,0.0007341212339234979,0.0,0.0004247448957922699
15,Bitcoin,BTC,2013-05-13 23:59:59,0.0006812609575256071,0.0007880799696999858,0.0007298844860719855,0.0007810984876764065,0.0,0.00045319276540397766
16,Bitcoin,BTC,2013-05-14 23:59:59,0.0006982547899439648,0.000719689804755072,0.0007796834178937467,0.0006789466691859709,0.0,0.0003926020151428036
17,Bitcoin,BTC,2013-05-15 23:59:59,0.0006366697375883724,0.0006110701310190322,0.0006759882650998338,0.0007218252073110671,0.0,0.0004185379949194759
18,Bitcoin,BTC,2013-05-16 23:59:59,0.0006822025536895671,0.0007510687725038631,0.0007204290276925571,0.0007933945142888374,0.0,0.0004616415659136296
19,Bitcoin,BTC,2013-05-17 23:59:59,0.0007831463492503552,0.0008214060810322339,0.0007833079521600674,0.000860470977550754,0.0,0.0005021254361171773
20,Bitcoin,BTC,2013-05-18 23:59:59,0.0007823745606987556,0.000913596086236585,0.0008666738033102368,0.0008680850944252378,0.0,0.0005070602664721856
21,Bitcoin,BTC,2013-05-19 23:59:59,0.0007707984389751568,0.0008696814915815847,0.0008621193895237236,0.0008443126881091337,0.0,0.0004932528765672398
22,Bitcoin,BTC,2013-05-20 23:59:59,0.0007572312582295184,0.0008785159496598953,0.0008509146659336304,0.0008444703633985516,0.0,0.0004936789927717168
23,Bitcoin,BTC,2013-05-21 23:59:59,0.0007476461955279595,0.0008960559565628812,0.0008433502270904817,0.0008583427820921387,0.0,0.0005023696682603053
24,Bitcoin,BTC,2013-05-22 23:59:59,0.0007630964508431178,0.0009087684960733631,0.0008570607198918928,0.0008742488632332945,0.0,0.0005122935004347991
25,Bitcoin,BTC,2013-05-23 23:59:59,0.0008083667834713926,0.000926469455387315,0.0008714015926162893,0.0009185618736519713,0.0,0.0005392766543804927
26,Bitcoin,BTC,2013-05-24 23:59:59,0.0009151141840027402,0.0009686139418338482,0.0009107994360578052,0.0010210289224502351,0.0,0.0006011034305003302
27,Bitcoin,BTC,2013-05-25 23:59:59,0.0009053746222807818,0.0010198018421202963,0.0010179616183118002,0.0010017966263555077,0.0,0.0005900434643237437
28,Bitcoin,BTC,2013-05-26 23:59:59,0.000948298972070337,0.0010473994717624996,0.0010004057238173045,0.0010254428683858761,0.0,0.0006046647464294493
29,Bitcoin,BTC,2013-05-27 23:59:59,0.0009400412820501378,0.0009522163164594922,0.0010242651770763019,0.0009665637161085777,0.0,0.0005698604233735677
30,Bitcoin,BTC,2013-05-28 23:59:59,0.0008646422273431464,0.0009666989641784406,0.0009654836619918585,0.0009548194928736054,0.0,0.0005632480502121132
31,Bitcoin,BTC,2013-05-29 23:59:59,0.0008956661487763428,0.0009998803288344658,0.0009533490588815724,0.001006841273448819,0.0,0.0005949156088061053
