Day,Interaction,Residences,Knowledge,Rainfall,Humidity,Temperature,Power
52,-1.5501618939857116,0.09179502611447325,-0.18982155387330082,1.570787989602518,-1.287882725511372,-0.0972200620638811,-0.29147852456634926
53,0.2139266414030214,-1.0365618117420858,-0.18982155387330082,1.570787989602518,-1.287882725511372,-0.0972200620638811,-0.0070594919352482185
54,0.017916804137606615,0.09179502611447325,-1.2885770032774848,1.570787989602518,-1.287882725511372,-0.0972200620638811,-0.4210315697141375
55,-1.9421815685165411,-1.0365618117420858,-1.654828819745546,1.570787989602518,-1.287882725511372,-0.0972200620638811,-0.5451353008869171
56,-0.37410287039322293,-1.0365618117420858,-0.7391992785753928,1.570787989602518,-1.287882725511372,-0.0972200620638811,0.2662851284240609
57,0.017916804137606615,-1.6007402306703653,0.35955617082879116,1.570787989602518,-1.287882725511372,-0.0972200620638811,-0.044501552473211456
58,-1.9421815685165411,-1.6007402306703653,-0.7391992785753928,1.570787989602518,-1.287882725511372,-0.0972200620638811,-1.1969435660266714
59,-0.9621323821894673,0.6559734450427528,-1.654828819745546,1.570787989602518,-1.287882725511372,-0.0972200620638811,0.4515618035743578
60,-1.354152056720297,0.6559734450427528,-1.4717029115115154,1.570787989602518,-1.287882725511372,-0.0972200620638811,0.05675021686888631
61,0.8019561531992657,-1.0365618117420858,-0.3729474621073315,1.570787989602518,-1.287882725511372,-0.0972200620638811,0.07802011980359783
62,-0.5701127076586378,0.09179502611447325,-0.5560733703413622,1.570787989602518,-1.287882725511372,-0.0972200620638811,-0.016727629632844358
63,-1.7461717312511265,-0.47238339281380626,-1.654828819745546,1.570787989602518,-1.287882725511372,-0.0972200620638811,-1.164247682176619
64,0.8019561531992657,-1.0365618117420858,-0.5560733703413622,1.807749112137702,-2.09161558444431,1.1114020731393701,-0.04186478764659433
65,-0.9621323821894673,0.6559734450427528,-0.9223251868094234,1.807749112137702,-2.09161558444431,1.1114020731393701,0.12249355321254007
66,-2.7262209175782,-1.0365618117420858,-1.8379547279795767,1.807749112137702,-2.09161558444431,1.1114020731393701,0.32042669953059927
67,-0.37410287039322293,0.6559734450427528,-0.006695645639270173,-0.7988232357493226,0.3195829923545042,-0.0972200620638811,-0.07086920073938274
68,1.1939758277300954,0.09179502611447325,0.5426820790628218,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,1.7418187253990065
69,-0.37410287039322293,0.09179502611447325,0.35955617082879116,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.30548503217976886
70,1.1939758277300954,-0.47238339281380626,0.1764302625947605,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,2.641482884240771
71,0.2139266414030214,1.7843302828993117,1.0920598037649139,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-0.997428360812642
72,1.9780151767917544,-0.47238339281380626,2.557067069637159,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-1.0700272857055002
73,-1.158142219454882,-1.0365618117420858,-1.4717029115115154,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-1.193076310947633
74,0.8019561531992657,1.2201518639710323,1.0920598037649139,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,1.2988422345273287
75,0.8019561531992657,0.09179502611447325,-0.18982155387330082,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-0.20253165774846474
76,0.2139266414030214,-0.47238339281380626,0.7258079872968525,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-0.05153292534419047
77,1.585995502260925,0.6559734450427528,1.6414375284670057,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-0.3417528405938492
78,1.1939758277300954,0.6559734450427528,-0.7391992785753928,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,1.1093467356544444
79,0.4099364786684362,-1.6007402306703653,-0.3729474621073315,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,0.613986516893973
80,-0.17809303312780816,-1.0365618117420858,0.1764302625947605,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,0.0038391360147692496
81,-0.37410287039322293,-0.47238339281380626,-0.3729474621073315,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-1.0956917966845736
82,-1.158142219454882,-1.0365618117420858,-0.3729474621073315,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,1.0203998688365599
83,0.8019561531992657,0.6559734450427528,0.5426820790628218,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,0.7300041692651267
84,0.2139266414030214,0.09179502611447325,-0.3729474621073315,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,0.7681493670901878
85,-0.17809303312780816,-0.47238339281380626,-0.3729474621073315,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,0.5554503377430727
86,0.9979659904646805,-1.6007402306703653,1.2751857119989445,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-1.1159069936886383
87,-0.9621323821894673,-0.47238339281380626,0.1764302625947605,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,0.2397416958361151
88,-1.354152056720297,0.6559734450427528,-0.7391992785753928,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-0.6147458923096093
89,0.8019561531992657,0.6559734450427528,-0.006695645639270173,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,0.5095706297599346
90,-1.354152056720297,-1.0365618117420858,-1.654828819745546,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-0.4113634320165414
91,1.38998566499551,1.2201518639710323,1.2751857119989445,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-1.1493060148257885
92,0.2139266414030214,-0.47238339281380626,-0.5560733703413622,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,1.2137626227884826
93,0.9979659904646805,1.2201518639710323,0.35955617082879116,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,0.13216169091013621
94,0.605946315933851,0.09179502611447325,-0.18982155387330082,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-0.06120106304178661
95,-0.37410287039322293,0.09179502611447325,-0.006695645639270173,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,0.07010982532374643
96,0.605946315933851,1.2201518639710323,1.2751857119989445,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-1.0520972848845038
97,-1.5501618939857116,-1.0365618117420858,-1.4717029115115154,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-1.1951857228089267
98,0.017916804137606615,1.2201518639710323,0.7258079872968525,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-0.05153292534419047
99,0.605946315933851,-0.47238339281380626,1.4583116202329751,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-0.3248775457034995
100,1.1939758277300954,0.09179502611447325,0.7258079872968525,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-1.2338582735993113
101,0.9979659904646805,-1.6007402306703653,-0.5560733703413622,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,0.01087050888574826
102,-1.158142219454882,-1.0365618117420858,1.0920598037649139,-1.2727454808196907,1.1233158512874424,-0.0972200620638811,-1.1951857228089267
103,0.017916804137606615,0.6559734450427528,0.1764302625947605,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.2734922856168143
104,0.8019561531992657,-0.47238339281380626,-0.18982155387330082,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-1.106238855991042
105,0.017916804137606615,1.2201518639710323,0.35955617082879116,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.5591980466288751
106,0.9979659904646805,-0.47238339281380626,-0.006695645639270173,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-1.1951857228089267
107,-1.5501618939857116,0.6559734450427528,-1.2885770032774848,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.7546702124420916
108,0.4099364786684362,0.6559734450427528,0.35955617082879116,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.14974012308758375
109,-0.37410287039322293,0.6559734450427528,-0.18982155387330082,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.14974012308758375
110,-1.354152056720297,-0.47238339281380626,-1.8379547279795767,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-1.0545582653893464
111,0.4099364786684362,0.6559734450427528,0.7258079872968525,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.14974012308758375
112,-0.37410287039322293,-1.0365618117420858,-0.3729474621073315,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.29147852456634926
113,-2.138191405781956,-1.0365618117420858,-1.1054510950434542,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-1.167939152933883
114,0.9979659904646805,-1.0365618117420858,0.5426820790628218,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.14974012308758375
115,1.1939758277300954,0.09179502611447325,-0.9223251868094234,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-1.168642290220981
116,-0.17809303312780816,-1.0365618117420858,-1.4717029115115154,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.9717638498335686
117,0.8019561531992657,-1.6007402306703653,-1.1054510950434542,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.14047979216207496
118,0.017916804137606615,-1.0365618117420858,0.5426820790628218,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.22286640094576546
119,-0.37410287039322293,0.6559734450427528,-0.3729474621073315,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.8776629995556859
120,-0.37410287039322293,-0.47238339281380626,0.1764302625947605,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.45929631373243474
121,1.1939758277300954,-0.47238339281380626,1.0920598037649139,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.25415601022162204
122,-0.37410287039322293,-1.6007402306703653,-0.3729474621073315,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-1.262686902370325
123,0.2139266414030214,-1.6007402306703653,0.5426820790628218,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.0746802176898828
124,0.8019561531992657,0.6559734450427528,-0.006695645639270173,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.28896130593296815
125,-0.37410287039322293,-1.6007402306703653,0.35955617082879116,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-1.0993832674418376
126,-0.17809303312780816,-0.47238339281380626,0.7258079872968525,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.25415601022162204
127,0.4099364786684362,-0.47238339281380626,0.9089338955308831,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.06835198210600169
128,-0.5701127076586378,-1.6007402306703653,-0.7391992785753928,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.25245440513241574
129,0.8019561531992657,1.2201518639710323,0.35955617082879116,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.021944921157540206
130,-1.158142219454882,-2.1649186495986448,-1.1054510950434542,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.01807766607850175
131,0.2139266414030214,-1.6007402306703653,1.0920598037649139,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.0639573740616398
132,-1.158142219454882,-1.6007402306703653,-1.2885770032774848,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.3152094080059034
133,-0.17809303312780816,0.6559734450427528,0.5426820790628218,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.528906905155127
134,0.2139266414030214,0.09179502611447325,0.35955617082879116,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.3610891159890415
135,-0.9621323821894673,-1.6007402306703653,-0.3729474621073315,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.2311845021977042
136,1.38998566499551,0.6559734450427528,1.0920598037649139,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.10913394475767994
137,0.2139266414030214,-1.6007402306703653,0.1764302625947605,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.01807766607850175
138,0.2139266414030214,-1.6007402306703653,0.1764302625947605,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.09542276765927088
139,-0.7661225449240525,-1.6007402306703653,0.35955617082879116,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.6247655986507544
140,0.4099364786684362,-1.6007402306703653,0.5426820790628218,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.05534394229469051
141,-1.9421815685165411,-1.6007402306703653,-0.7391992785753928,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.7209196226613923
142,0.2139266414030214,0.09179502611447325,1.2751857119989445,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.45261650950500465
143,-0.37410287039322293,-2.1649186495986448,-0.3729474621073315,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-1.03662826456835
144,1.38998566499551,0.6559734450427528,1.0920598037649139,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.15729884892388618
145,1.38998566499551,-2.1649186495986448,1.4583116202329751,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,0.7486373073732211
146,-0.9621323821894673,-1.6007402306703653,-0.006695645639270173,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.06120106304178661
147,0.8019561531992657,-2.1649186495986448,-0.9223251868094234,-0.5618621132141386,-0.08228343711196484,-0.0972200620638811,-0.7015833472662001
148,1.38998566499551,-1.0365618117420858,1.8245634367010364,1.333826867067334,-0.886016296044903,1.1114020731393701,0.7799269166490777
149,-2.334201243047371,-1.0365618117420858,-0.006695645639270173,1.333826867067334,-0.886016296044903,1.1114020731393701,1.3375147853177132
150,1.1939758277300954,0.09179502611447325,0.5426820790628218,-0.5618621132141386,0.7214494218209733,-0.0972200620638811,1.7514868630966025
151,0.2139266414030214,0.09179502611447325,-0.18982155387330082,-0.5618621132141386,0.7214494218209733,-0.0972200620638811,3.1556520254311113
152,0.2139266414030214,0.6559734450427528,1.8245634367010364,0.14902125439141367,-0.4841498665784339,-0.0972200620638811,1.0312984967865773
153,0.8019561531992657,-0.47238339281380626,0.5426820790628218,0.14902125439141367,-0.4841498665784339,-0.0972200620638811,-0.7847293314655269
154,0.9979659904646805,1.7843302828993117,0.9089338955308831,0.14902125439141367,-0.4841498665784339,-0.0972200620638811,2.2145027666505706
155,0.2139266414030214,0.09179502611447325,0.7258079872968525,1.09686574453215,-0.886016296044903,1.1114020731393701,-0.8044171755042682
156,0.8019561531992657,0.09179502611447325,-0.006695645639270173,1.09686574453215,-0.886016296044903,1.1114020731393701,-0.7750611937679307
157,-0.9621323821894673,0.6559734450427528,0.5426820790628218,-0.7988232357493226,0.7214494218209733,-0.0972200620638811,0.9288162371920582
158,0.605946315933851,1.2201518639710323,2.0076893449350672,0.14902125439141367,-0.4841498665784339,-0.0972200620638811,2.208701884032013
159,0.9979659904646805,0.6559734450427528,1.0920598037649139,0.14902125439141367,-0.4841498665784339,-0.0972200620638811,1.794554021931349
160,0.2139266414030214,0.09179502611447325,0.5426820790628218,1.09686574453215,-0.886016296044903,1.1114020731393701,-0.4445866688319172
161,0.8019561531992657,-1.0365618117420858,-0.18982155387330082,1.09686574453215,-0.886016296044903,1.1114020731393701,-0.6555278549612875
162,0.8019561531992657,1.2201518639710323,0.5426820790628218,1.09686574453215,-0.886016296044903,1.1114020731393701,-0.19884018699120076
163,0.605946315933851,1.2201518639710323,-0.7391992785753928,1.09686574453215,-0.886016296044903,1.1114020731393701,-0.6741609930693819
164,0.9979659904646805,1.2201518639710323,0.9089338955308831,1.09686574453215,-0.886016296044903,1.1114020731393701,0.6823666180642438
165,0.605946315933851,0.6559734450427528,0.5426820790628218,1.09686574453215,-0.886016296044903,1.1114020731393701,1.0539746742954845
166,-0.9621323821894673,0.09179502611447325,-0.006695645639270173,1.09686574453215,-0.886016296044903,1.1114020731393701,-0.4310512760552826
167,0.2139266414030214,1.2201518639710323,0.9089338955308831,1.09686574453215,-0.886016296044903,1.1114020731393701,1.4225943970565593
168,-0.17809303312780816,-0.47238339281380626,0.35955617082879116,1.09686574453215,-0.886016296044903,1.1114020731393701,-0.40239843160604316
169,0.2139266414030214,1.2201518639710323,1.6414375284670057,1.09686574453215,-0.886016296044903,1.1114020731393701,1.595566169682643
170,1.1939758277300954,0.6559734450427528,1.0920598037649139,1.09686574453215,-0.886016296044903,1.1114020731393701,1.154699090672259
171,-0.5701127076586378,1.2201518639710323,-0.5560733703413622,1.09686574453215,-0.886016296044903,1.1114020731393701,-0.28075568093810627
172,-0.37410287039322293,0.09179502611447325,-0.3729474621073315,1.09686574453215,-0.886016296044903,1.1114020731393701,-0.4765794153948717
173,0.605946315933851,0.6559734450427528,0.35955617082879116,1.09686574453215,-0.886016296044903,1.1114020731393701,1.7755693151797056
174,0.017916804137606615,0.6559734450427528,1.6414375284670057,1.09686574453215,-0.886016296044903,1.1114020731393701,0.6537137736150044
175,-0.37410287039322293,0.6559734450427528,-0.3729474621073315,1.09686574453215,-0.886016296044903,1.1114020731393701,-0.317670388510746
176,-1.7461717312511265,-1.0365618117420858,-1.2885770032774848,0.14902125439141367,-0.4841498665784339,-0.0972200620638811,-1.2317488617380175
177,-0.5701127076586378,-0.47238339281380626,-0.9223251868094234,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.7740064878372839
178,0.4099364786684362,-0.47238339281380626,-0.006695645639270173,0.6229434994617818,0.7214494218209733,1.1114020731393701,0.1977292429320155
179,0.8019561531992657,1.2201518639710323,1.6414375284670057,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.3610891159890415
180,-0.37410287039322293,-0.47238339281380626,0.9089338955308831,0.6229434994617818,0.7214494218209733,1.1114020731393701,-1.0702030700272747
181,-1.5501618939857116,-1.0365618117420858,-0.9223251868094234,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.3769097049487442
182,-0.37410287039322293,-0.47238339281380626,-0.006695645639270173,0.6229434994617818,0.7214494218209733,1.1114020731393701,0.12776708286577432
183,0.605946315933851,1.2201518639710323,-0.18982155387330082,0.6229434994617818,0.7214494218209733,1.1114020731393701,0.0831178651350576
184,-0.37410287039322293,0.09179502611447325,-0.006695645639270173,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.6223046181459118
185,1.1939758277300954,0.6559734450427528,0.5426820790628218,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.6706453066338924
186,1.38998566499551,1.2201518639710323,2.3739411614031285,0.6229434994617818,0.7214494218209733,1.1114020731393701,1.559003030753552
187,-1.158142219454882,-1.0365618117420858,-0.5560733703413622,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.14047979216207496
188,0.4099364786684362,0.6559734450427528,1.0920598037649139,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.015672923702197507
189,-0.17809303312780816,-1.0365618117420858,-0.3729474621073315,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.2624741114735608
190,0.017916804137606615,0.09179502611447325,-0.006695645639270173,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.272142249171157
191,1.1939758277300954,0.6559734450427528,-0.5560733703413622,0.6229434994617818,0.7214494218209733,1.1114020731393701,0.17663512431907846
192,0.017916804137606615,-1.0365618117420858,-1.1054510950434542,0.6229434994617818,0.7214494218209733,1.1114020731393701,-1.1428019949201331
193,-0.9621323821894673,1.2201518639710323,0.35955617082879116,0.6229434994617818,0.7214494218209733,1.1114020731393701,-1.1621382703153254
194,0.605946315933851,0.09179502611447325,1.2751857119989445,0.6229434994617818,0.7214494218209733,1.1114020731393701,0.01807766607850175
195,-1.354152056720297,-1.0365618117420858,0.1764302625947605,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.3417528405938492
196,-0.17809303312780816,0.09179502611447325,-0.3729474621073315,0.6229434994617818,0.7214494218209733,1.1114020731393701,-1.0617654225821
197,-1.158142219454882,0.6559734450427528,-0.3729474621073315,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.3417528405938492
198,0.2139266414030214,0.09179502611447325,-0.006695645639270173,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.5971674601321617
199,-1.5501618939857116,0.09179502611447325,-1.4717029115115154,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.05153292534419047
200,-1.9421815685165411,0.09179502611447325,-1.2885770032774848,0.6229434994617818,0.7214494218209733,1.1114020731393701,-1.1872754283290754
201,-0.5701127076586378,-0.47238339281380626,-0.5560733703413622,0.6229434994617818,0.7214494218209733,1.1114020731393701,-1.1969435660266714
202,-0.7661225449240525,0.09179502611447325,-1.4717029115115154,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.6319727558435079
203,0.4099364786684362,0.6559734450427528,-0.18982155387330082,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.5982221660628086
204,-1.9421815685165411,0.6559734450427528,-1.654828819745546,0.6229434994617818,0.7214494218209733,1.1114020731393701,-1.2317488617380175
205,0.9979659904646805,0.6559734450427528,-0.18982155387330082,0.6229434994617818,0.7214494218209733,1.1114020731393701,-0.5692177529700202
